acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
511.18,252.54,774.58,-32532.5,490.0,-301507.5
443.96,224.6,775.07,-45727.5,12267.5,-285197.5
360.39,192.15,779.82,-45937.5,7577.5,-252542.5
261.81,156.89,787.75,-34405.0,-5565.0,-201565.0
154.09,121.27,796.66,-18987.5,-22085.0,-133630.0
45.87,89.06,804.1,-5810.0,-34545.0,-58432.5
-57.34,61.37,809.35,-6195.0,-32725.0,16310.0
-153.35,35.87,812.03,-14350.0,-26652.5,94115.0
-236.19,11.59,813.13,-15242.5,-40845.0,177135.0
-294.75,-8.66,816.06,-4200.0,-64925.0,247782.5
-324.76,-24.03,822.04,12757.5,-74095.0,294980.0
-330.86,-35.99,827.04,23852.5,-66762.5,326427.5
-319.76,-45.51,827.65,26145.0,-57487.5,349930.0
-295.61,-52.09,825.94,25340.0,-58992.5,369880.0
-250.59,-51.36,829.36,32462.5,-63332.5,374395.0
-177.39,-41.24,839.85,39917.5,-23047.5,346500.0
-74.79,-20.74,849.97,26792.5,59727.5,298392.5
53.92,20.98,861.56,-5092.5,126262.5,205012.5
178.73,65.03,874.98,3220.0,55405.0,104125.0
278.28,104.68,877.06,43540.0,-13895.0,49875.0
360.02,150.55,868.64,37747.5,-7805.0,-23660.0
429.44,188.98,865.59,13895.0,2047.5,-88427.5
491.9,218.62,871.45,15890.0,27317.5,-136377.5
546.32,242.78,873.89,20790.0,57610.0,-189367.5
580.96,257.66,864.74,13930.0,67742.5,-238402.5
589.02,263.03,846.56,5582.5,48107.5,-262797.5
578.16,263.4,824.72,-3080.0,17220.0,-267417.5
556.32,261.08,803.37,-14787.5,-8172.5,-269745.0
526.55,254.86,784.46,-33547.5,-22487.5,-275467.5
488.49,241.56,771.16,-55405.0,-19652.5,-282695.0
439.32,219.48,766.28,-71242.5,-7385.0,-284340.0
377.47,190.2,768.84,-73937.5,-1260.0,-272860.0
302.56,154.94,775.68,-67427.5,752.5,-244247.5
213.99,116.63,784.83,-59727.5,-1190.0,-196927.5
113.22,79.91,797.03,-53445.0,-10622.5,-132912.5
3.17,46.36,814.35,-39865.0,-25690.0,-52097.5
-107.36,14.27,836.31,-14210.0,-39882.5,46340.0
-202.76,-17.69,858.39,17605.0,-49017.5,148802.5
-270.23,-48.31,876.69,42035.0,-45797.5,238262.5
-306.46,-74.66,891.82,58345.0,-30012.5,303275.0
-314.76,-95.28,902.92,71242.5,-9047.5,345047.5
-302.19,-108.82,907.8,76177.5,6860.0,366170.0
-274.74,-114.92,908.05,78872.5,3710.0,372942.5
-236.92,-116.75,906.09,85872.5,-7525.0,375147.5
-186.66,-115.41,902.92,94657.5,-16712.5,375392.5
-110.53,-105.9,901.34,105770.0,-14927.5,356860.0
0.98,-77.59,901.58,115237.5,17902.5,297272.5
135.91,-26.23,891.21,110407.5,59237.5,198852.5
262.3,35.38,861.08,62632.5,54302.5,84000.0
359.9,92.72,825.57,-577.5,13212.5,-8347.5
435.54,139.57,804.47,-31850.0,-25497.5,-68425.0
503.13,177.39,798.86,-30415.0,-34352.5,-113977.5
565.71,209.84,797.88,-25585.0,-15837.5,-167650.0
617.32,234.85,795.07,-33005.0,2117.5,-228602.5
651.24,247.9,790.56,-38185.0,7052.5,-281330.0
665.63,248.15,784.22,-38395.0,2765.0,-315262.5
661.24,238.14,775.8,-40932.5,-4322.5,-333497.5
639.77,221.43,765.92,-53585.0,-13352.5,-341075.0
605.12,200.45,758.35,-72607.5,-19145.0,-346202.5
557.3,173.48,757.13,-86152.5,-17867.5,-346325.0
493.86,140.18,763.72,-87202.5,-21927.5,-330102.5
414.92,103.21,777.38,-70420.0,-35192.5,-296677.5
320.74,64.05,795.32,-47425.0,-51030.0,-246032.5
213.26,25.25,816.55,-29837.5,-56245.0,-173845.0
99.55,-11.1,840.58,-16870.0,-46235.0,-83020.0
-10.37,-43.31,865.71,-5040.0,-25060.0,12862.5
-108.09,-71.0,889.5,5180.0,-6440.0,102637.5
-185.68,-96.14,909.88,19880.0,2555.0,183540.0
-238.63,-118.22,924.88,38465.0,5442.5,249182.5
-269.62,-136.88,932.32,56927.5,-4375.0,300142.5
-282.06,-150.43,933.18,77437.5,-30992.5,340900.0
-275.11,-156.89,930.86,98595.0,-54687.5,364420.0
-250.59,-158.84,927.81,106067.5,-47705.0,375462.5
-212.77,-157.87,924.52,101535.0,-19232.5,379820.0
-163.11,-156.77,920.37,97422.5,4515.0,381605.0
-90.77,-150.67,918.66,101920.0,16030.0,371752.5
19.28,-126.64,918.54,103617.5,40180.0,314667.5
156.04,-80.15,908.9,90912.5,73377.5,214375.0
285.36,-19.4,882.55,61530.0,76405.0,103512.5
384.79,41.6,848.02,17027.5,32445.0,7420.0
461.53,93.33,823.99,-17815.0,-10272.5,-62895.0
530.58,134.57,815.33,-22365.0,-14735.0,-113365.0
595.12,169.7,812.15,-18270.0,560.0,-166932.5
647.09,197.76,807.15,-21087.5,14140.0,-228322.5
681.61,214.72,798.12,-24080.0,12705.0,-279790.0
699.55,219.97,787.27,-26075.0,1750.0,-320075.0
700.77,214.23,776.53,-27282.5,-11200.0,-348215.0
683.69,198.74,764.45,-35245.0,-25427.5,-366310.0
645.26,173.61,752.25,-53445.0,-36837.5,-371735.0
585.97,141.76,745.91,-68845.0,-57190.0,-359205.0
511.06,107.85,749.93,-71662.5,-79975.0,-329805.0
424.32,73.08,763.96,-69335.0,-81235.0,-287910.0
324.4,36.6,785.68,-70630.0,-59412.5,-228795.0
211.55,0.24,813.5,-64592.5,-38220.0,-145040.0
94.18,-32.21,845.09,-38027.5,-31675.0,-42735.0
-12.69,-58.07,875.23,2730.0,-26670.0,60235.0
-99.06,-77.84,896.46,27177.5,-18270.0,147945.0
